date,open,high,low,close,chg,chgPct,volume,value 
2013/3/14,2520.00 ,2547.80 ,2505.20 ,2524.00 ,(5.00),(0.20),250020.00 ,189602045952.00 
2013/3/15,2526.20 ,2610.60 ,2503.60 ,2568.60 ,44.60 ,1.77 ,92810.00 ,70962454528.00 
2013/3/18,2505.20 ,2555.00 ,2501.00 ,2510.80 ,(57.80),(2.25),786031.00 ,594914643968.00 
2013/3/19,2520.00 ,2544.00 ,2497.00 ,2529.80 ,19.00 ,0.76 ,808569.00 ,611099004928.00 
2013/3/20,2529.00 ,2613.20 ,2525.80 ,2610.00 ,80.20 ,3.17 ,1027964.00 ,795688189952.00 
2013/3/21,2621.00 ,2633.00 ,2604.00 ,2617.00 ,7.00 ,0.27 ,646577.00 ,508153462784.00 
2013/3/22,2613.20 ,2634.80 ,2607.60 ,2625.80 ,8.80 ,0.34 ,702983.00 ,552776695808.00 
2013/3/25,2630.20 ,2652.80 ,2609.00 ,2622.60 ,(3.20),(0.12),735213.00 ,578871828480.00 
2013/3/26,2617.00 ,2617.40 ,2553.00 ,2572.40 ,(50.20),(1.91),813445.00 ,629311041536.00 
2013/3/27,2578.80 ,2617.80 ,2562.00 ,2573.60 ,1.20 ,0.05 ,854050.00 ,663003557888.00 
2013/3/28,2566.00 ,2566.80 ,2492.60 ,2506.80 ,(66.80),(2.60),733851.00 ,553125789696.00 
2013/3/29,2501.40 ,2515.40 ,2482.00 ,2483.80 ,(23.00),(0.92),604019.00 ,453263683584.00 
2013/4/1,2481.20 ,2512.20 ,2471.20 ,2483.20 ,(0.60),(0.02),686779.00 ,513349320704.00 
2013/4/2,2490.00 ,2529.00 ,2467.00 ,2505.80 ,22.60 ,0.91 ,897398.00 ,671644426240.00 
2013/4/3,2502.20 ,2515.00 ,2474.40 ,2478.60 ,(27.20),(1.09),779825.00 ,583407706112.00 
2013/4/8,2450.00 ,2478.00 ,2435.20 ,2463.80 ,(14.80),(0.60),657765.00 ,485296033792.00 
2013/4/9,2473.00 ,2511.60 ,2471.00 ,2480.60 ,16.80 ,0.68 ,823777.00 ,615165714432.00 
2013/4/10,2485.60 ,2491.20 ,2464.00 ,2481.00 ,0.40 ,0.02 ,659770.00 ,490859843584.00 
2013/4/11,2493.80 ,2512.00 ,2465.40 ,2472.40 ,(8.60),(0.35),662650.00 ,494316515328.00 
2013/4/12,2474.40 ,2482.00 ,2454.00 ,2461.80 ,(10.60),(0.43),578596.00 ,428381040640.00 
2013/4/15,2442.80 ,2463.80 ,2422.60 ,2441.20 ,(20.60),(0.84),611821.00 ,447342579712.00 
2013/4/16,2426.40 ,2457.60 ,2417.20 ,2450.00 ,8.80 ,0.36 ,675784.00 ,493764431872.00 
2013/4/17,2457.00 ,2459.60 ,2428.20 ,2454.00 ,4.00 ,0.16 ,539176.00 ,395558219776.00 
2013/4/18,2436.20 ,2479.60 ,2424.20 ,2459.80 ,5.80 ,0.24 ,232529.00 ,171126771712.00 
2013/4/19,2463.60 ,2530.80 ,2463.40 ,2528.20 ,68.40 ,2.78 ,65061.00 ,48734521088.00 
2013/4/22,2526.80 ,2543.00 ,2521.00 ,2531.80 ,3.60 ,0.14 ,470977.00 ,357566918656.00 
2013/4/23,2534.80 ,2540.80 ,2440.80 ,2448.40 ,(83.40),(3.29),683054.00 ,506747564032.00 
2013/4/24,2459.60 ,2514.40 ,2443.60 ,2492.60 ,44.20 ,1.81 ,815775.00 ,605871472640.00 
2013/4/25,2488.20 ,2507.80 ,2450.40 ,2460.80 ,(31.80),(1.28),948447.00 ,705144139776.00 
2013/4/26,2469.80 ,2490.00 ,2430.60 ,2439.80 ,(21.00),(0.85),723431.00 ,534376796160.00 
2013/5/2,2426.00 ,2446.60 ,2415.00 ,2439.40 ,(0.40),(0.02),548723.00 ,400184496128.00 
2013/5/3,2451.60 ,2521.20 ,2447.20 ,2486.60 ,47.20 ,1.93 ,817425.00 ,610392993792.00 
2013/5/6,2503.80 ,2527.80 ,2492.40 ,2509.20 ,22.60 ,0.91 ,704012.00 ,530490470400.00 
2013/5/7,2509.00 ,2531.60 ,2495.00 ,2525.00 ,15.80 ,0.63 ,664753.00 ,501172224000.00 
2013/5/8,2533.60 ,2563.00 ,2525.60 ,2542.80 ,17.80 ,0.71 ,705759.00 ,537956024320.00 
2013/5/9,2538.00 ,2542.00 ,2502.20 ,2520.80 ,(22.00),(0.87),645378.00 ,488569896960.00 
2013/5/10,2511.80 ,2545.60 ,2508.00 ,2541.40 ,20.60 ,0.82 ,725644.00 ,550051647488.00 
2013/5/13,2541.00 ,2544.80 ,2505.80 ,2514.60 ,(26.80),(1.05),594826.00 ,450446286848.00 
2013/5/14,2516.20 ,2522.80 ,2461.60 ,2484.60 ,(30.00),(1.19),531640.00 ,396758937600.00 
2013/5/15,2492.80 ,2497.20 ,2480.20 ,2488.00 ,3.40 ,0.14 ,194885.00 ,145486118912.00 
2013/5/16,2487.60 ,2549.80 ,2480.00 ,2549.00 ,61.00 ,2.45 ,118777.00 ,89648590848.00 
2013/5/17,2548.40 ,2579.00 ,2543.20 ,2576.60 ,27.60 ,1.08 ,44914.00 ,34465658624.00 
2013/5/20,2579.20 ,2617.00 ,2574.40 ,2593.80 ,17.20 ,0.67 ,696900.00 ,542705975296.00 
2013/5/21,2593.60 ,2607.00 ,2582.40 ,2599.60 ,5.80 ,0.22 ,582493.00 ,453546606592.00 
2013/5/22,2602.00 ,2616.80 ,2590.60 ,2602.00 ,2.40 ,0.09 ,720708.00 ,562814963712.00 
2013/5/23,2589.60 ,2613.80 ,2562.00 ,2570.80 ,(31.20),(1.20),809119.00 ,628665171968.00 
2013/5/24,2583.80 ,2605.00 ,2558.80 ,2588.00 ,17.20 ,0.67 ,849492.00 ,658711138304.00 
2013/5/27,2578.00 ,2602.00 ,2572.00 ,2573.60 ,(14.40),(0.56),635012.00 ,492498436096.00 
2013/5/28,2573.60 ,2634.80 ,2565.80 ,2633.20 ,59.60 ,2.32 ,812248.00 ,632254361600.00 
2013/5/29,2638.00 ,2656.00 ,2623.00 ,2627.20 ,(6.00),(0.23),600387.00 ,475478130688.00 
2013/5/30,2625.60 ,2637.20 ,2612.00 ,2625.00 ,(2.20),(0.08),590059.00 ,465151512576.00 
2013/5/31,2633.60 ,2639.40 ,2588.00 ,2600.00 ,(25.00),(0.95),662696.00 ,520765546496.00 
2013/6/3,2604.40 ,2620.00 ,2589.00 ,2597.00 ,(3.00),(0.12),579487.00 ,452578824192.00 
2013/6/4,2597.00 ,2599.80 ,2550.20 ,2562.60 ,(34.40),(1.32),670940.00 ,517158068224.00 
2013/6/5,2564.60 ,2567.40 ,2544.20 ,2553.80 ,(8.80),(0.34),470589.00 ,360764583936.00 
2013/6/6,2548.00 ,2559.00 ,2530.40 ,2534.80 ,(19.00),(0.74),579967.00 ,442765258752.00 
2013/6/7,2536.20 ,2539.60 ,2467.00 ,2476.40 ,(58.40),(2.30),603987.00 ,453750255616.00 
2013/6/13,2459.40 ,2459.80 ,2365.20 ,2383.60 ,(92.80),(3.75),569989.00 ,409462771712.00 
2013/6/14,2394.00 ,2409.00 ,2386.20 ,2395.60 ,12.00 ,0.50 ,448656.00 ,322640863232.00 
2013/6/17,2406.40 ,2421.00 ,2385.80 ,2396.20 ,0.60 ,0.03 ,513790.00 ,369958371328.00 
2013/6/18,2406.00 ,2414.20 ,2365.20 ,2405.20 ,9.00 ,0.38 ,525066.00 ,377990242304.00 
2013/6/19,2404.00 ,2404.00 ,2350.40 ,2395.00 ,(10.20),(0.42),400730.00 ,285945454592.00 
2013/6/20,2380.00 ,2384.00 ,2324.00 ,2329.80 ,(65.20),(2.72),115623.00 ,81869279232.00 
2013/6/21,2312.80 ,2322.60 ,2277.60 ,2315.60 ,(14.20),(0.61),57266.00 ,39596387328.00 
2013/6/24,2290.20 ,2291.40 ,2131.00 ,2133.00 ,(182.60),(7.89),891789.00 ,591829245952.00 
2013/6/25,2129.80 ,2147.80 ,1996.00 ,2112.80 ,(20.20),(0.95),1264711.00 ,795317096448.00 
2013/6/26,2125.00 ,2151.00 ,2093.60 ,2122.40 ,9.60 ,0.45 ,954148.00 ,606123020288.00 
2013/6/27,2134.60 ,2180.00 ,2095.00 ,2119.00 ,(3.40),(0.16),1050165.00 ,674160377856.00 
2013/6/28,2116.00 ,2217.80 ,2098.00 ,2168.60 ,49.60 ,2.34 ,1253068.00 ,808745611264.00 
2013/7/1,2158.00 ,2173.80 ,2106.80 ,2163.40 ,(5.20),(0.24),932091.00 ,600609857536.00 
2013/7/2,2170.00 ,2173.40 ,2133.00 ,2161.40 ,(2.00),(0.09),889217.00 ,575065899008.00 
2013/7/3,2150.40 ,2162.60 ,2109.60 ,2146.00 ,(15.40),(0.71),936496.00 ,600721252352.00 
2013/7/4,2140.60 ,2203.00 ,2122.20 ,2171.00 ,25.00 ,1.17 ,1118878.00 ,725814943744.00 
2013/7/5,2180.00 ,2205.00 ,2170.20 ,2173.60 ,2.60 ,0.12 ,881296.00 ,577442611200.00 
2013/7/8,2145.00 ,2165.00 ,2104.00 ,2128.80 ,(44.80),(2.06),872452.00 ,559068770304.00 
2013/7/9,2135.00 ,2144.00 ,2122.80 ,2127.20 ,(1.60),(0.08),640361.00 ,410072305664.00 
2013/7/10,2117.00 ,2207.00 ,2112.00 ,2204.00 ,76.80 ,3.61 ,1026508.00 ,663923712000.00 
2013/7/11,2215.00 ,2360.80 ,2211.00 ,2321.00 ,117.00 ,5.31 ,1176960.00 ,806139383808.00 
2013/7/12,2318.00 ,2325.60 ,2255.00 ,2277.00 ,(44.00),(1.90),776084.00 ,534474031104.00 
2013/7/15,2297.60 ,2342.00 ,2266.00 ,2291.40 ,14.40 ,0.63 ,934391.00 ,644549357568.00 
2013/7/16,2287.60 ,2311.80 ,2261.20 ,2305.00 ,13.60 ,0.59 ,833735.00 ,572445966336.00 
2013/7/17,2295.40 ,2325.80 ,2275.60 ,2282.40 ,(22.60),(0.98),712757.00 ,491633582080.00 
2013/7/18,2275.60 ,2282.60 ,2233.20 ,2243.40 ,(39.00),(1.71),218387.00 ,147705327616.00 
2013/7/19,2251.80 ,2257.80 ,2216.80 ,2217.00 ,(26.40),(1.18),70856.00 ,47628285696.00 
2013/7/22,2140.00 ,2181.40 ,2124.00 ,2168.00 ,(49.00),(2.21),852452.00 ,552173125632.00 
2013/7/23,2171.60 ,2269.20 ,2171.60 ,2243.00 ,75.00 ,3.46 ,1123777.00 ,753053417472.00 
2013/7/24,2228.60 ,2242.80 ,2171.20 ,2232.40 ,(10.60),(0.47),980054.00 ,650759700480.00 
2013/7/25,2227.80 ,2259.80 ,2191.00 ,2209.80 ,(22.60),(1.01),1113890.00 ,743709388800.00 
2013/7/26,2200.80 ,2218.20 ,2171.60 ,2192.00 ,(17.80),(0.81),879735.00 ,580081086464.00 
2013/7/29,2169.00 ,2169.80 ,2126.40 ,2163.60 ,(28.40),(1.30),761328.00 ,490519683072.00 
2013/7/30,2158.00 ,2212.00 ,2144.20 ,2168.20 ,4.60 ,0.21 ,940386.00 ,612669865984.00 
2013/7/31,2179.80 ,2224.00 ,2162.00 ,2165.00 ,(3.20),(0.15),887075.00 ,581791289344.00 
2013/8/1,2174.00 ,2246.00 ,2173.60 ,2244.20 ,79.20 ,3.66 ,1118932.00 ,742473867264.00 
2013/8/2,2254.80 ,2271.60 ,2229.20 ,2240.00 ,(4.20),(0.19),859756.00 ,579841355776.00 
2013/8/5,2244.80 ,2274.40 ,2228.80 ,2265.80 ,25.80 ,1.15 ,833863.00 ,562623311872.00 
2013/8/6,2261.60 ,2299.00 ,2241.80 ,2278.80 ,13.00 ,0.57 ,887686.00 ,603735543808.00 
2013/8/7,2272.40 ,2310.00 ,2256.20 ,2258.40 ,(20.40),(0.90),970873.00 ,666175303680.00 
2013/8/8,2270.00 ,2296.00 ,2254.80 ,2265.40 ,7.00 ,0.31 ,844524.00 ,575818874880.00 
2013/8/9,2272.00 ,2297.80 ,2235.40 ,2288.20 ,22.80 ,1.01 ,985805.00 ,672423718912.00 
2013/8/12,2294.60 ,2358.80 ,2289.40 ,2348.40 ,60.20 ,2.63 ,923594.00 ,643883335680.00 
2013/8/13,2359.60 ,2362.00 ,2338.40 ,2354.60 ,6.20 ,0.26 ,607564.00 ,428117610496.00 
2013/8/14,2359.00 ,2389.80 ,2336.00 ,2349.00 ,(5.60),(0.24),396091.00 ,280807612416.00 
2013/8/15,2349.00 ,2359.60 ,2314.40 ,2324.20 ,(24.80),(1.06),124573.00 ,87532253184.00 
2013/8/16,2310.00 ,2399.80 ,2294.80 ,2330.00 ,5.80 ,0.25 ,76605.00 ,53608513792.00 
2013/8/19,2283.00 ,2348.00 ,2275.80 ,2329.40 ,(0.60),(0.03),893124.00 ,620091428864.00 
2013/8/20,2325.00 ,2358.00 ,2298.80 ,2308.60 ,(20.80),(0.89),905244.00 ,632470364160.00 
2013/8/21,2321.00 ,2329.60 ,2288.80 ,2314.00 ,5.40 ,0.23 ,908202.00 ,628789329920.00 
2013/8/22,2299.80 ,2336.00 ,2297.00 ,2309.00 ,(5.00),(0.22),853021.00 ,592866525184.00 
2013/8/23,2323.00 ,2328.60 ,2243.60 ,2279.20 ,(29.80),(1.29),884883.00 ,608901791744.00 
2013/8/26,2300.20 ,2344.00 ,2285.20 ,2340.00 ,60.80 ,2.67 ,924234.00 ,643307483136.00 
2013/8/27,2340.00 ,2347.00 ,2318.60 ,2338.40 ,(1.60),(0.07),667709.00 ,467377840128.00 
2013/8/28,2329.80 ,2347.80 ,2288.80 ,2322.80 ,(15.60),(0.67),934856.00 ,652163284992.00 
2013/8/29,2333.60 ,2343.80 ,2295.60 ,2314.80 ,(8.00),(0.34),883943.00 ,614602280960.00 
2013/8/30,2310.20 ,2328.00 ,2290.40 ,2302.20 ,(12.60),(0.54),909314.00 ,630296399872.00 
2013/9/2,2316.00 ,2329.20 ,2291.80 ,2329.20 ,27.00 ,1.17 ,810715.00 ,561828831232.00 
2013/9/3,2334.20 ,2354.00 ,2320.80 ,2349.00 ,19.80 ,0.85 ,845034.00 ,592967434240.00 
2013/9/4,2349.00 ,2352.00 ,2339.40 ,2342.60 ,(6.40),(0.27),519443.00 ,365539835904.00 
2013/9/5,2349.00 ,2349.80 ,2329.20 ,2341.80 ,(0.80),(0.03),597405.00 ,419278053376.00 
2013/9/6,2334.20 ,2359.00 ,2330.60 ,2355.20 ,13.40 ,0.57 ,691661.00 ,486428950528.00 
2013/9/9,2363.00 ,2447.60 ,2361.40 ,2434.80 ,79.60 ,3.38 ,867771.00 ,628393762816.00 
2013/9/10,2437.60 ,2475.80 ,2433.40 ,2472.60 ,37.80 ,1.55 ,638193.00 ,468482195456.00 
2013/9/11,2479.00 ,2497.60 ,2467.60 ,2480.80 ,8.20 ,0.33 ,681874.00 ,507896901632.00 
2013/9/12,2480.80 ,2525.00 ,2471.00 ,2503.40 ,22.60 ,0.91 ,808410.00 ,605467086848.00 
2013/9/13,2499.20 ,2512.80 ,2482.00 ,2497.20 ,(6.20),(0.25),610236.00 ,456947200000.00 
2013/9/16,2505.80 ,2509.40 ,2471.00 ,2479.40 ,(17.80),(0.71),600405.00 ,447978475520.00 
2013/9/17,2475.00 ,2479.40 ,2431.20 ,2440.40 ,(39.00),(1.57),457781.00 ,337500356608.00 
2013/9/18,2440.40 ,2442.60 ,2409.60 ,2432.20 ,(8.20),(0.34),175395.00 ,127898816512.00 
2013/9/23,2434.40 ,2465.00 ,2425.20 ,2463.60 ,31.40 ,1.29 ,51166.00 ,37624423424.00 
2013/9/24,2470.40 ,2474.00 ,2421.20 ,2448.40 ,(15.20),(0.62),771533.00 ,566419329024.00 
2013/9/25,2450.00 ,2461.20 ,2428.40 ,2434.80 ,(13.60),(0.56),688034.00 ,504659595264.00 
2013/9/26,2433.00 ,2434.20 ,2383.40 ,2391.00 ,(43.80),(1.80),779590.00 ,561700229120.00 
2013/9/27,2385.20 ,2403.00 ,2380.80 ,2398.40 ,7.40 ,0.31 ,563695.00 ,404635119616.00 
2013/9/30,2396.00 ,2424.60 ,2395.00 ,2409.60 ,11.20 ,0.47 ,476830.00 ,344639381504.00 
2013/10/8,2401.20 ,2449.00 ,2390.40 ,2440.00 ,30.40 ,1.26 ,609153.00 ,442842488832.00 
2013/10/9,2435.00 ,2457.80 ,2426.60 ,2457.00 ,17.00 ,0.70 ,542702.00 ,397118627840.00 
2013/10/10,2460.00 ,2462.00 ,2417.00 ,2429.00 ,(28.00),(1.14),708396.00 ,517631377408.00 
2013/10/11,2449.00 ,2473.40 ,2436.20 ,2466.00 ,37.00 ,1.52 ,814167.00 ,600039268352.00 
2013/10/14,2466.40 ,2478.20 ,2460.40 ,2468.80 ,2.80 ,0.11 ,598659.00 ,443439120384.00 
2013/10/15,2475.00 ,2479.20 ,2443.00 ,2461.40 ,(7.40),(0.30),564680.00 ,417114296320.00 
2013/10/16,2458.00 ,2459.00 ,2410.20 ,2426.40 ,(35.00),(1.42),653508.00 ,476156149760.00 
2013/10/17,2436.20 ,2439.60 ,2408.20 ,2411.00 ,(15.40),(0.63),305786.00 ,222582173696.00 
2013/10/18,2416.00 ,2437.80 ,2407.00 ,2428.40 ,17.40 ,0.72 ,68365.00 ,49707917824.00 
2013/10/21,2421.00 ,2474.60 ,2414.00 ,2466.40 ,38.00 ,1.56 ,700800.00 ,513920286720.00 
2013/10/22,2470.00 ,2471.40 ,2433.80 ,2446.00 ,(20.40),(0.83),609161.00 ,447693131776.00 
2013/10/23,2448.20 ,2475.60 ,2409.20 ,2418.80 ,(27.20),(1.11),840645.00 ,614880067584.00 
2013/10/24,2412.80 ,2424.80 ,2395.40 ,2405.40 ,(13.40),(0.55),740692.00 ,535800008704.00 
2013/10/25,2405.40 ,2412.60 ,2347.20 ,2360.60 ,(44.80),(1.86),812595.00 ,581305556992.00 
2013/10/28,2364.40 ,2374.00 ,2348.60 ,2363.60 ,3.00 ,0.13 ,599572.00 ,424865873920.00 
2013/10/29,2367.00 ,2405.80 ,2328.80 ,2368.20 ,4.60 ,0.19 ,991362.00 ,703373176832.00 
2013/10/30,2374.80 ,2400.80 ,2361.40 ,2391.80 ,23.60 ,1.00 ,813558.00 ,581426876416.00 
2013/10/31,2391.00 ,2391.00 ,2365.20 ,2381.00 ,(10.80),(0.45),708038.00 ,505275195392.00 
2013/11/1,2378.20 ,2398.40 ,2366.20 ,2391.40 ,10.40 ,0.44 ,680253.00 ,485790998528.00 
2013/11/4,2393.00 ,2409.80 ,2374.60 ,2384.00 ,(7.40),(0.31),597017.00 ,427968647168.00 
2013/11/5,2383.00 ,2389.60 ,2343.80 ,2381.40 ,(2.60),(0.11),721087.00 ,512006721536.00 
2013/11/6,2383.80 ,2384.60 ,2347.80 ,2350.80 ,(30.60),(1.29),660725.00 ,469634879488.00 
2013/11/7,2353.00 ,2359.20 ,2332.60 ,2349.40 ,(1.40),(0.06),697393.00 ,490965364736.00 
2013/11/8,2341.00 ,2348.80 ,2307.40 ,2311.20 ,(38.20),(1.63),716121.00 ,500027588608.00 
2013/11/11,2312.60 ,2325.60 ,2295.40 ,2319.20 ,8.00 ,0.35 ,641007.00 ,444321550336.00 
2013/11/12,2324.80 ,2346.00 ,2317.40 ,2332.60 ,13.40 ,0.58 ,667948.00 ,467291209728.00 
2013/11/13,2328.20 ,2329.40 ,2291.80 ,2294.40 ,(38.20),(1.64),545424.00 ,377527152640.00 
2013/11/14,2296.60 ,2307.60 ,2285.40 ,2301.40 ,7.00 ,0.31 ,237983.00 ,164011560960.00 
2013/11/15,2301.40 ,2373.00 ,2301.40 ,2359.80 ,58.40 ,2.54 ,98254.00 ,69115355136.00 
2013/11/18,2368.00 ,2422.60 ,2356.80 ,2415.60 ,55.80 ,2.36 ,919457.00 ,658393944064.00 
2013/11/19,2418.40 ,2421.00 ,2403.20 ,2415.20 ,(0.40),(0.02),568402.00 ,411163484160.00 
2013/11/20,2418.00 ,2441.80 ,2404.40 ,2430.20 ,15.00 ,0.62 ,717558.00 ,520518787072.00 
2013/11/21,2423.80 ,2424.80 ,2386.20 ,2414.60 ,(15.60),(0.64),746656.00 ,538105094144.00 
2013/11/22,2425.00 ,2433.60 ,2396.80 ,2407.20 ,(7.40),(0.31),740244.00 ,535561232384.00 
2013/11/25,2400.00 ,2426.20 ,2381.20 ,2390.20 ,(17.00),(0.71),737849.00 ,532042940416.00 
2013/11/26,2388.00 ,2405.00 ,2382.40 ,2391.00 ,0.80 ,0.03 ,666446.00 ,478970015744.00 
2013/11/27,2385.20 ,2436.20 ,2383.00 ,2422.40 ,31.40 ,1.31 ,816268.00 ,590763339776.00 
2013/11/28,2426.00 ,2477.00 ,2425.00 ,2448.60 ,26.20 ,1.08 ,837429.00 ,615918592000.00 
2013/11/29,2452.00 ,2459.00 ,2443.40 ,2457.00 ,8.40 ,0.34 ,512085.00 ,376570658816.00 
2013/12/2,2440.00 ,2477.80 ,2411.60 ,2433.40 ,(23.60),(0.96),925918.00 ,678231302144.00 
2013/12/3,2427.80 ,2463.80 ,2423.20 ,2451.60 ,18.20 ,0.75 ,683700.00 ,500833857536.00 
2013/12/4,2448.80 ,2500.80 ,2446.40 ,2482.20 ,30.60 ,1.25 ,844487.00 ,628971384832.00 
2013/12/5,2485.60 ,2489.20 ,2472.20 ,2483.80 ,1.60 ,0.06 ,548688.00 ,408546807808.00 
2013/12/6,2482.20 ,2482.80 ,2457.20 ,2467.00 ,(16.80),(0.68),595838.00 ,441110274048.00 
2013/12/9,2476.80 ,2489.00 ,2458.80 ,2461.40 ,(5.60),(0.23),537358.00 ,397886787584.00 
2013/12/10,2462.20 ,2479.00 ,2457.00 ,2462.00 ,0.60 ,0.02 ,611202.00 ,452351647744.00 
2013/12/11,2458.80 ,2459.00 ,2407.40 ,2421.00 ,(41.00),(1.67),587955.00 ,428630814720.00 
2013/12/12,2420.00 ,2429.80 ,2412.40 ,2412.60 ,(8.40),(0.35),474825.00 ,344931487744.00 
2013/12/13,2401.20 ,2428.60 ,2385.60 ,2414.20 ,1.60 ,0.07 ,629182.00 ,455090085888.00 
2013/12/16,2410.60 ,2426.00 ,2364.20 ,2365.60 ,(48.60),(2.01),595506.00 ,427116412928.00 
2013/12/17,2375.80 ,2376.00 ,2355.20 ,2357.80 ,(7.80),(0.33),468499.00 ,332619911168.00 
2013/12/18,2355.00 ,2371.80 ,2355.00 ,2368.20 ,10.40 ,0.44 ,368545.00 ,261380902912.00 
2013/12/19,2375.20 ,2378.00 ,2337.40 ,2341.00 ,(27.20),(1.15),216332.00 ,152943796224.00 
2013/12/20,2343.20 ,2347.60 ,2284.60 ,2289.20 ,(51.80),(2.21),84444.00 ,58662913280.00 
2013/12/23,2304.00 ,2314.00 ,2273.60 ,2306.00 ,16.80 ,0.73 ,673567.00 ,464426766336.00 
2013/12/24,2308.60 ,2334.80 ,2281.80 ,2305.40 ,(0.60),(0.03),765118.00 ,530299240448.00 
2013/12/25,2310.00 ,2327.80 ,2299.40 ,2319.00 ,13.60 ,0.59 ,722850.00 ,501316743168.00 
2013/12/26,2320.00 ,2324.20 ,2279.00 ,2294.00 ,(25.00),(1.08),679652.00 ,468322136064.00 
2013/12/27,2295.00 ,2346.00 ,2288.00 ,2326.80 ,32.80 ,1.43 ,880934.00 ,612679507968.00 
2013/12/30,2341.40 ,2344.00 ,2315.20 ,2324.20 ,(2.60),(0.11),566897.00 ,395559911424.00 
2013/12/31,2319.60 ,2355.60 ,2305.00 ,2345.00 ,20.80 ,0.89 ,815761.00 ,571742633984.00 
2014/1/2,2340.00 ,2344.80 ,2325.00 ,2331.80 ,(13.20),(0.56),521979.00 ,365492113408.00 
2014/1/3,2316.00 ,2327.80 ,2286.00 ,2302.40 ,(29.40),(1.26),598927.00 ,413526528000.00 
2014/1/6,2294.00 ,2297.00 ,2230.80 ,2240.80 ,(61.60),(2.68),640223.00 ,431900409856.00 
2014/1/7,2234.00 ,2253.00 ,2216.40 ,2238.40 ,(2.40),(0.11),626018.00 ,420399603712.00 
2014/1/8,2243.60 ,2269.20 ,2229.00 ,2241.20 ,2.80 ,0.13 ,724309.00 ,488459431936.00 
2014/1/9,2240.00 ,2265.00 ,2220.40 ,2223.60 ,(17.60),(0.79),715698.00 ,482055217152.00 
2014/1/10,2224.00 ,2231.40 ,2206.60 ,2218.00 ,(5.60),(0.25),686705.00 ,456731860992.00 
2014/1/13,2223.80 ,2228.80 ,2190.20 ,2204.40 ,(13.60),(0.61),623400.00 ,412887834624.00 
2014/1/14,2197.00 ,2224.80 ,2186.20 ,2217.60 ,13.20 ,0.60 ,666190.00 ,440746967040.00 
2014/1/15,2220.20 ,2221.80 ,2196.00 ,2211.60 ,(6.00),(0.27),515463.00 ,341613580288.00 
2014/1/16,2217.60 ,2232.60 ,2203.40 ,2211.20 ,(0.40),(0.02),497659.00 ,330827509760.00 
2014/1/17,2213.60 ,2213.60 ,2181.60 ,2182.80 ,(28.40),(1.28),112982.00 ,74369691648.00 
2014/1/20,2199.60 ,2200.00 ,2172.80 ,2184.60 ,1.80 ,0.08 ,570355.00 ,374181216256.00 
2014/1/21,2184.00 ,2217.20 ,2182.40 ,2206.40 ,21.80 ,1.00 ,648824.00 ,428885774336.00 
2014/1/22,2206.00 ,2256.40 ,2205.20 ,2254.60 ,48.20 ,2.18 ,734205.00 ,492532101120.00 
2014/1/23,2255.00 ,2256.00 ,2236.00 ,2244.20 ,(10.40),(0.46),520148.00 ,350378512384.00 
2014/1/24,2236.60 ,2271.40 ,2230.20 ,2251.80 ,7.60 ,0.34 ,707263.00 ,478280626176.00 
2014/1/27,2235.00 ,2242.00 ,2216.20 ,2227.00 ,(24.80),(1.10),528237.00 ,353230278656.00 
2014/1/28,2225.80 ,2248.00 ,2217.60 ,2230.80 ,3.80 ,0.17 ,569614.00 ,381143130112.00 
2014/1/29,2238.00 ,2247.00 ,2232.00 ,2240.00 ,9.20 ,0.41 ,466626.00 ,313316401152.00 
2014/1/30,2233.00 ,2236.60 ,2196.20 ,2199.20 ,(40.80),(1.82),429342.00 ,285775855616.00 
2014/2/7,2195.00 ,2216.40 ,2178.20 ,2214.60 ,15.40 ,0.70 ,458473.00 ,302370979840.00 
2014/2/10,2221.60 ,2270.00 ,2221.20 ,2260.40 ,45.80 ,2.07 ,586644.00 ,396948344832.00 
2014/2/11,2262.00 ,2289.20 ,2258.40 ,2277.40 ,17.00 ,0.75 ,599468.00 ,408842407936.00 
2014/2/12,2285.00 ,2290.60 ,2275.20 ,2284.00 ,6.60 ,0.29 ,476456.00 ,326153424896.00 
2014/2/13,2284.00 ,2291.00 ,2271.20 ,2273.40 ,(10.60),(0.46),495048.00 ,338715222016.00 
2014/2/14,2276.60 ,2290.40 ,2273.20 ,2288.40 ,15.00 ,0.66 ,459567.00 ,314448224256.00 
2014/2/17,2297.00 ,2320.00 ,2292.60 ,2305.40 ,17.00 ,0.74 ,489404.00 ,338331582464.00 
2014/2/18,2306.20 ,2307.60 ,2272.00 ,2280.40 ,(25.00),(1.08),324034.00 ,222329241600.00 
2014/2/19,2280.20 ,2310.60 ,2275.20 ,2304.20 ,23.80 ,1.04 ,220024.00 ,151202377728.00 
2014/2/20,2314.00 ,2325.60 ,2281.80 ,2284.00 ,(20.20),(0.88),113012.00 ,77955858432.00 
2014/2/21,2284.40 ,2292.00 ,2259.20 ,2261.20 ,(22.80),(1.00),41409.00 ,28274912000.00 
2014/2/24,2257.40 ,2258.00 ,2186.00 ,2206.20 ,(55.00),(2.43),642284.00 ,425571815424.00 
2014/2/25,2215.00 ,2218.60 ,2144.00 ,2145.60 ,(60.60),(2.75),697334.00 ,457617629184.00 
2014/2/26,2140.60 ,2157.80 ,2131.80 ,2149.00 ,3.40 ,0.16 ,676056.00 ,435457822720.00 
